Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Okona,2019-05-29 21:49:23,00:20:11,Autoplayed: user action: Unspecified; ,Naruto: Saison 1: La dixième question (Épisode 25),,Bouygues Telecom BrooklynTV MVPD STB,00:21:29,00:21:29,FR (France)
Okona,2019-05-29 19:08:47,00:00:21,Autoplayed: user action: None; ,Naruto: Saison 1: La dixième question (Épisode 25),,Bouygues Telecom BrooklynTV MVPD STB,00:01:51,Not latest view,FR (France)
Okona,2019-05-29 18:54:27,00:09:29,,Naruto: Saison 1: La première épreuve (Épisode 24),,Bouygues Telecom BrooklynTV MVPD STB,00:21:41,00:21:41,FR (France)
Okona,2019-05-29 18:25:49,00:10:40,,Naruto: Saison 1: La première épreuve (Épisode 24),,Bouygues Telecom BrooklynTV MVPD STB,00:12:13,Not latest view,FR (France)
Okona,2019-05-29 18:20:18,00:00:02,Autoplayed: user action: None; ,Naruto: Saison 1: La première épreuve (Épisode 24),,Bouygues Telecom BrooklynTV MVPD STB,00:01:32,Not latest view,FR (France)
Okona,2019-05-29 18:00:12,00:20:02,Autoplayed: user action: Unspecified; ,Naruto: Saison 1: Les rivaux (Épisode 23),,Bouygues Telecom BrooklynTV MVPD STB,00:21:30,00:21:30,FR (France)
Okona,2019-05-28 11:13:49,00:20:28,Autoplayed: user action: Unspecified; ,"Pokémon, la série : Soleil et Lune: Soleil et Lune - Ultra-aventures: Cache-cache Pokémon (Épisode 2)",,Bouygues Telecom BrooklynTV MVPD STB,00:21:00,00:21:00,FR (France)
Okona,2019-05-24 20:10:47,00:00:51,,Lucifer: Saison 4: Tout va très bien (Épisode 1),,FireTV Stick 2016,00:03:03,00:03:03,FR (France)
Okona,2019-05-20 20:16:56,00:00:02,Autoplayed: user action: None; ,Naruto Shippuden: Saison 1: Retour au pays (Épisode 1),,Bouygues Telecom BrooklynTV MVPD STB,00:00:02,00:00:02,FR (France)
Okona,2019-05-20 19:52:32,00:19:12,,Naruto: Saison 1: Sasuke contre Lee (Épisode 22),,Bouygues Telecom BrooklynTV MVPD STB,00:21:10,00:21:10,FR (France)
Okona,2019-05-20 19:30:25,00:20:03,,Naruto: Saison 1: De mystérieux et puissants adversaires (Épisode 21),,Bouygues Telecom BrooklynTV MVPD STB,00:21:33,00:21:33,FR (France)
Okona,2019-05-20 19:12:49,00:17:32,,Naruto: Saison 1: L'examen des Chûnin (Épisode 20),,Bouygues Telecom BrooklynTV MVPD STB,00:21:25,00:21:25,FR (France)
Okona,2019-05-20 19:03:46,00:02:30,Autoplayed: user action: Unspecified; ,Naruto: Saison 1: L'examen des Chûnin (Épisode 20),,Bouygues Telecom BrooklynTV MVPD STB,00:03:54,Not latest view,FR (France)
Okona,2019-05-19 21:44:58,00:00:06,Autoplayed: user action: None; ,Naruto: Saison 1: L'examen des Chûnin (Épisode 20),,Bouygues Telecom BrooklynTV MVPD STB,00:01:35,Not latest view,FR (France)
Okona,2019-05-19 21:24:00,00:19:44,,Naruto: Saison 1: La neige recouvre Zabuza (Épisode 19),,Bouygues Telecom BrooklynTV MVPD STB,00:21:40,00:21:40,FR (France)
Okona,2019-05-19 20:55:31,00:00:27,,Naruto: Saison 1: La neige recouvre Zabuza (Épisode 19),,Bouygues Telecom BrooklynTV MVPD STB,00:01:57,Not latest view,FR (France)
Okona,2019-05-19 20:35:35,00:19:54,,"Naruto: Saison 1: Un ninja, une arme (Épisode 18)",,Bouygues Telecom BrooklynTV MVPD STB,00:21:24,00:21:24,FR (France)
Okona,2019-05-19 20:16:37,00:18:48,,Naruto: Saison 1: Le passé oublié (Épisode 17),,Bouygues Telecom BrooklynTV MVPD STB,00:21:24,00:21:24,FR (France)
Okona,2019-05-19 19:58:33,00:16:21,,Naruto: Saison 1: Le sceau brisé (Épisode 16),,Bouygues Telecom BrooklynTV MVPD STB,00:21:26,00:21:26,FR (France)
Okona,2019-05-19 19:40:59,00:17:32,,Naruto: Saison 1: Bataille dans la brume (Épisode 15),,Bouygues Telecom BrooklynTV MVPD STB,00:21:30,00:21:30,FR (France)
Okona,2019-05-19 19:26:56,00:12:55,,Naruto: Saison 1: Imprévisible Naruto ! (Épisode 14),,Bouygues Telecom BrooklynTV MVPD STB,00:21:22,00:21:22,FR (France)
Okona,2019-05-19 19:04:15,00:18:05,Autoplayed: user action: Unspecified; ,Naruto: Saison 1: Les miroirs de glace d'Haku (Épisode 13),,Bouygues Telecom BrooklynTV MVPD STB,00:21:17,00:21:17,FR (France)
Okona,2019-05-17 20:20:08,00:21:52,Autoplayed: user action: Unspecified; ,Naruto: Saison 1: Bataille sur le pont : le retour de Zabuza (Épisode 12),,Bouygues Telecom BrooklynTV MVPD STB,00:21:45,00:21:45,FR (France)
Okona,2019-05-16 21:11:01,00:20:00,,Naruto: Saison 1: Il était une fois un héros (Épisode 11),,Bouygues Telecom BrooklynTV MVPD STB,00:21:30,00:21:30,FR (France)
Okona,2019-05-16 20:49:55,00:20:07,Autoplayed: user action: Unspecified; ,Naruto: Saison 1: Le chakra (Épisode 10),,Bouygues Telecom BrooklynTV MVPD STB,00:21:31,00:21:31,FR (France)
Okona,2019-05-15 20:14:10,00:17:00,,"Naruto: Saison 1: Kakashi, le ninja copieur (le sharingan) (Épisode 9)",,Bouygues Telecom BrooklynTV MVPD STB,00:21:36,00:21:36,FR (France)
Okona,2019-05-15 19:56:48,00:17:20,,Naruto: Saison 1: La promesse du sang (Épisode 8),,Bouygues Telecom BrooklynTV MVPD STB,00:21:26,00:21:26,FR (France)
Okona,2019-05-15 19:36:56,00:19:51,,Naruto: Saison 1: L'assassin dans la brume (Épisode 7),,Bouygues Telecom BrooklynTV MVPD STB,00:21:21,00:21:21,FR (France)
Okona,2019-05-15 19:22:42,00:14:07,,Naruto: Saison 1: Au pays des vagues (Épisode 6),,Bouygues Telecom BrooklynTV MVPD STB,00:22:50,00:22:50,FR (France)
Okona,2019-05-15 11:00:59,00:08:43,Autoplayed: user action: Unspecified; ,Naruto: Saison 1: Au pays des vagues (Épisode 6),,Bouygues Telecom BrooklynTV MVPD STB,00:08:43,Not latest view,FR (France)
Okona,2019-05-14 22:48:02,00:19:57,,Naruto: Saison 1: Recalés ? (Épisode 5),,Bouygues Telecom BrooklynTV MVPD STB,00:21:27,00:21:27,FR (France)
Okona,2019-05-14 22:28:03,00:19:58,,Naruto: Saison 1: L'épreuve de survie (Épisode 4),,Bouygues Telecom BrooklynTV MVPD STB,00:21:28,00:21:28,FR (France)
Okona,2019-05-14 22:04:52,00:20:12,Autoplayed: user action: Unspecified; ,Naruto: Saison 1: Sasuke et Sakura : amis ou ennemis ? (Épisode 3),,Bouygues Telecom BrooklynTV MVPD STB,00:21:42,00:21:42,FR (France)
Okona,2019-05-14 21:44:36,00:20:15,,Naruto: Saison 1: Je m'appelle Konohamaru (Épisode 2),,Bouygues Telecom BrooklynTV MVPD STB,00:21:45,00:21:45,FR (France)
Okona,2019-05-14 21:18:14,00:21:47,Autoplayed: user action: Unspecified; ,Naruto: Saison 1: Et voici Naruto Uzumaki (Épisode 1),,Bouygues Telecom BrooklynTV MVPD STB,00:21:47,00:21:47,FR (France)
Okona,2019-04-30 22:03:02,00:00:03,Autoplayed: user action: None; ,Black Butler: Saison 1: Le majordome et le château abandonné (Épisode 16),,Bouygues Telecom BrooklynTV MVPD STB,00:00:03,00:00:03,FR (France)
Okona,2019-04-30 21:41:39,00:21:05,,Black Butler: Saison 1: Majordome contre majordome (Épisode 15),,Bouygues Telecom BrooklynTV MVPD STB,00:22:38,00:22:38,FR (France)
Okona,2019-04-30 21:19:00,00:22:37,Autoplayed: user action: None; ,"Black Butler: Saison 1: Ce majordome, quel talent ! (Épisode 14)",,Bouygues Telecom BrooklynTV MVPD STB,00:22:37,00:22:37,FR (France)
Okona,2019-04-30 21:18:52,00:00:02,Autoplayed: user action: None; ,"Black Butler: Saison 1: Ce majordome, quel talent ! (Épisode 14)",,Bouygues Telecom BrooklynTV MVPD STB,00:00:02,Not latest view,FR (France)
Okona,2019-04-30 20:45:45,00:21:01,Autoplayed: user action: Unspecified; ,"Pokémon, la série : Soleil et Lune: Soleil et Lune - Ultra-aventures: Une rencontre de rêve (Épisode 1)",,Bouygues Telecom BrooklynTV MVPD STB,00:21:01,00:21:01,FR (France)
Okona,2019-04-15 11:13:33,00:21:19,Autoplayed: user action: Unspecified; ,Totally Spies!: Saison 2: Très chères mamans (Épisode 10),,Sony PS4,00:21:46,00:21:46,FR (France)
Okona,2019-04-15 11:08:19,00:04:37,Autoplayed: user action: Unspecified; ,Dinosaur King: Saison 2: Poursuite en haute mer (Épisode 8),,Sony PS4,00:05:32,00:05:32,FR (France)
Okona,2019-04-08 00:28:18,00:29:32,Autoplayed: user action: None; ,Sherlock Holmes: Saison 1: La Petite Cliente (Épisode 3),,Apple iPad 5th Gen (Wi-Fi) iPad,00:22:36,00:22:36,FR (France)
Okona,2019-04-07 23:55:15,00:22:50,,Sherlock Holmes: Saison 1: La Couronne (Épisode 2),,Apple iPad 5th Gen (Wi-Fi) iPad,00:22:51,00:22:51,FR (France)
Okona,2019-03-05 13:00:34,00:21:51,Autoplayed: user action: Unspecified; ,Totally Spies!: Saison 2: Surf d'enfer (Épisode 9),,Bouygues Telecom BrooklynTV MVPD STB,00:21:51,00:21:51,FR (France)
Okona,2019-02-21 13:13:33,00:21:45,Autoplayed: user action: Unspecified; ,Totally Spies!: Saison 2: Le boys band fou (Épisode 8),,Bouygues Telecom BrooklynTV MVPD STB,00:21:45,00:21:45,FR (France)
Okona,2019-02-20 13:12:20,00:21:12,Autoplayed: user action: None; ,Totally Spies!: Saison 2: Un parfum diabolique (Épisode 7),,Bouygues Telecom BrooklynTV MVPD STB,00:21:46,00:21:46,FR (France)
Okona,2019-02-20 12:50:21,00:21:58,Autoplayed: user action: Unspecified; ,Totally Spies!: Saison 2: Espionnes au soleil (Épisode 6),,Bouygues Telecom BrooklynTV MVPD STB,00:21:58,00:21:58,FR (France)
Okona,2019-02-15 12:40:57,00:22:11,Autoplayed: user action: Unspecified; ,Totally Spies!: Saison 2: La règle du jeu (Épisode 5),,Bouygues Telecom BrooklynTV MVPD STB,00:21:36,00:21:36,FR (France)
Okona,2019-02-14 12:57:13,00:21:10,Autoplayed: user action: None; ,Totally Spies!: Saison 2: Dans la peau de Jerry (Épisode 4),,Bouygues Telecom BrooklynTV MVPD STB,00:21:44,00:21:44,FR (France)
Okona,2019-02-14 12:35:09,00:21:59,Autoplayed: user action: Unspecified; ,Totally Spies!: Saison 2: Le salon de coiffure maléfique (Épisode 3),,Bouygues Telecom BrooklynTV MVPD STB,00:21:59,00:21:59,FR (France)
Okona,2019-01-29 12:51:28,00:21:43,Autoplayed: user action: Unspecified; ,Totally Spies!: Saison 2: Ma meilleure momie (Épisode 2),,Bouygues Telecom BrooklynTV MVPD STB,00:21:43,00:21:43,FR (France)
Okona,2019-01-24 13:14:59,00:24:20,Autoplayed: user action: Unspecified; ,Sherlock Holmes: Saison 1: Les Quatre Signatures (Épisode 1),,Bouygues Telecom BrooklynTV MVPD STB,00:23:57,00:23:57,FR (France)
Okona,2019-01-24 12:52:36,00:20:47,Autoplayed: user action: Unspecified; ,"Totally Spies!: Saison 2: Une espionne est née, 2e partie (Épisode 1)",,Bouygues Telecom BrooklynTV MVPD STB,00:20:47,00:20:47,FR (France)
Okona,2019-01-17 12:59:12,00:19:26,Autoplayed: user action: Unspecified; ,Dinosaur King: Saison 2: La course au trésor (Épisode 7),,Bouygues Telecom BrooklynTV MVPD STB,00:20:20,00:20:20,FR (France)
Okona,2018-11-08 12:00:36,00:21:21,Autoplayed: user action: Unspecified; ,Les aventures de Tintin: Saison 2: Le sceptre d'Ottokar - Partie 2 (Épisode 5),,Bouygues Telecom BrooklynTV MVPD STB,00:21:21,00:21:21,FR (France)
Okona,2018-11-07 11:42:40,00:21:25,Autoplayed: user action: Unspecified; ,Les aventures de Tintin: Saison 2: Le sceptre d'Ottokar - Partie 1 (Épisode 4),,Bouygues Telecom BrooklynTV MVPD STB,00:21:25,00:21:25,FR (France)
Okona,2018-11-06 12:29:51,00:01:06,Autoplayed: user action: None; ,Les aventures de Tintin: Saison 2: Le sceptre d'Ottokar - Partie 1 (Épisode 4),,Bouygues Telecom BrooklynTV MVPD STB,00:02:16,Not latest view,FR (France)
Okona,2018-11-06 12:10:09,00:14:40,Autoplayed: user action: Unspecified; ,Les aventures de Tintin: Saison 2: L'oreille cassée - Partie 2 (Épisode 3),,Bouygues Telecom BrooklynTV MVPD STB,00:21:40,00:21:40,FR (France)
Okona,2018-11-03 18:43:07,00:00:01,Autoplayed: user action: None; ,Friends: Saison 1: Celui qui déménage (Épisode 1),,Bouygues Telecom BrooklynTV MVPD STB,00:00:01,Not latest view,FR (France)
Okona,2018-10-30 11:58:56,00:07:01,Autoplayed: user action: Unspecified; ,Les aventures de Tintin: Saison 2: L'oreille cassée - Partie 2 (Épisode 3),,Bouygues Telecom BrooklynTV MVPD STB,00:07:01,Not latest view,FR (France)
Okona,2018-10-19 00:37:16,00:09:55,,Dinosaur King: Saison 2: Le dinosaure des Caraïbes (Épisode 6),,Bouygues Telecom BrooklynTV MVPD STB,00:09:55,00:09:55,FR (France)
Okona,2018-10-18 22:41:40,00:00:01,,Dinosaur King: Saison 2: Le dinosaure des Caraïbes (Épisode 6),,Bouygues Telecom BrooklynTV MVPD STB,00:00:01,Not latest view,FR (France)
Okona,2018-10-18 22:41:34,00:00:02,Autoplayed: user action: None; ,Dinosaur King: Saison 2: La course au trésor (Épisode 7),,Bouygues Telecom BrooklynTV MVPD STB,00:00:02,Not latest view,FR (France)
Okona,2018-10-18 22:41:20,00:00:01,,Dinosaur King: Saison 2: La course au trésor (Épisode 7),,Bouygues Telecom BrooklynTV MVPD STB,00:00:01,Not latest view,FR (France)
Okona,2018-10-18 22:40:46,00:00:11,Autoplayed: user action: None; ,Dinosaur King: Saison 2: Le dinosaure des Caraïbes (Épisode 6),,Bouygues Telecom BrooklynTV MVPD STB,00:00:11,Not latest view,FR (France)
Okona,2018-10-18 22:19:25,00:20:33,Autoplayed: user action: Unspecified; ,Dinosaur King: Saison 2: Tous les chemins mènent à Rome (Épisode 5),,Bouygues Telecom BrooklynTV MVPD STB,00:20:33,00:20:33,FR (France)
Okona,2018-10-18 19:30:25,00:00:02,Autoplayed: user action: Unspecified; ,Dinosaur King: Saison 2: Tous les chemins mènent à Rome (Épisode 5),,Bouygues Telecom BrooklynTV MVPD STB,00:00:01,Not latest view,FR (France)
Okona,2018-10-18 19:17:52,00:12:26,Autoplayed: user action: Unspecified; ,Dinosaur King: Saison 2: Tous les chemins mènent à Rome (Épisode 5),,Bouygues Telecom BrooklynTV MVPD STB,00:12:26,Not latest view,FR (France)
Okona,2018-10-18 12:19:42,00:00:04,Autoplayed: user action: None; ,Dinosaur King: Saison 2: Tous les chemins mènent à Rome (Épisode 5),,Bouygues Telecom BrooklynTV MVPD STB,00:00:04,Not latest view,FR (France)
Okona,2018-10-18 11:59:39,00:19:32,Autoplayed: user action: Unspecified; ,Dinosaur King: Saison 2: Dans l'arène (Épisode 4),,Bouygues Telecom BrooklynTV MVPD STB,00:20:47,00:20:47,FR (France)
Okona,2018-10-18 11:38:53,00:20:45,Autoplayed: user action: Unspecified; ,Dinosaur King: Saison 2: Recherche Spartacus désespérément (Épisode 3),,Bouygues Telecom BrooklynTV MVPD STB,00:21:02,00:21:02,FR (France)
Okona,2018-10-17 23:03:55,00:00:01,Autoplayed: user action: None; ,The Crown: Saison 1: Wolferton Splash (Épisode 1),,Bouygues Telecom BrooklynTV MVPD STB,00:00:01,00:00:01,FR (France)
Okona,2018-10-17 22:43:05,00:19:59,Autoplayed: user action: Unspecified; ,Dinosaur King: Saison 2: Vacances romaines (Épisode 2),,Bouygues Telecom BrooklynTV MVPD STB,00:20:54,00:20:54,FR (France)
Okona,2018-10-04 21:35:06,00:00:02,Autoplayed: user action: None; ,Supergirl: Saison 1: Une nouvelle héroïne (Épisode 1),,Bouygues Telecom BrooklynTV MVPD STB,00:00:02,Not latest view,FR (France)
Okona,2018-10-04 21:14:57,00:19:33,,Dinosaur King: Saison 2: Retour vers le passé (Épisode 1),,Bouygues Telecom BrooklynTV MVPD STB,00:20:52,00:20:52,FR (France)
Okona,2018-10-04 20:57:49,00:17:01,,Dinosaur King: Saison 1: La guerre des dinosaures ! (Épisode 49),,Bouygues Telecom BrooklynTV MVPD STB,00:21:09,00:21:09,FR (France)
Okona,2018-10-04 20:48:12,00:02:26,Autoplayed: user action: Unspecified; ,Dinosaur King: Saison 1: La guerre des dinosaures ! (Épisode 49),,Bouygues Telecom BrooklynTV MVPD STB,00:04:10,Not latest view,FR (France)
Okona,2018-10-02 14:52:59,00:00:10,,Dinosaur King: Saison 1: La guerre des dinosaures ! (Épisode 49),,Bouygues Telecom BrooklynTV MVPD STB,00:01:46,Not latest view,FR (France)
Okona,2018-10-02 14:32:07,00:18:53,Autoplayed: user action: Unspecified; ,Dinosaur King: Saison 1: Le vrai visage de Seth (Épisode 48),,Bouygues Telecom BrooklynTV MVPD STB,00:20:27,00:20:27,FR (France)
Okona,2018-10-02 14:20:57,00:08:29,,Dinosaur King: Saison 1: Un traître démasqué (Épisode 47),,Bouygues Telecom BrooklynTV MVPD STB,00:20:38,00:20:38,FR (France)
Okona,2018-10-02 14:03:56,00:10:41,,Dinosaur King: Saison 1: Un traître démasqué (Épisode 47),,Bouygues Telecom BrooklynTV MVPD STB,00:12:09,Not latest view,FR (France)
Okona,2018-10-02 13:43:25,00:19:28,Autoplayed: user action: Unspecified; ,Dinosaur King: Saison 1: Révélations (Épisode 46),,Bouygues Telecom BrooklynTV MVPD STB,00:20:24,00:20:24,FR (France)
Okona,2018-10-02 09:36:53,00:19:13,Autoplayed: user action: Unspecified; ,Dinosaur King: Saison 1: Petit papa Dino (Épisode 45),,Bouygues Telecom BrooklynTV MVPD STB,00:20:10,00:20:10,FR (France)
Okona,2018-10-02 09:16:17,00:19:39,Autoplayed: user action: Unspecified; ,Dinosaur King: Saison 1: Tout ce qui brille (Épisode 44),,Bouygues Telecom BrooklynTV MVPD STB,00:20:32,00:20:32,FR (France)
Okona,2018-10-01 11:40:14,00:19:22,,Dinosaur King: Saison 1: Vaccination à domicile (Épisode 43),,Bouygues Telecom BrooklynTV MVPD STB,00:20:18,00:20:18,FR (France)
Okona,2018-10-01 11:20:50,00:19:22,,Dinosaur King: Saison 1: Transport express pour dinosaure (Épisode 42),,Bouygues Telecom BrooklynTV MVPD STB,00:20:18,00:20:18,FR (France)
Okona,2018-10-01 11:00:01,00:16:03,,"Dinosaur King: Saison 1: Projecteur, caméra et action (Épisode 41)",,Bouygues Telecom BrooklynTV MVPD STB,00:20:29,00:20:29,FR (France)
Okona,2018-10-01 10:46:41,00:04:27,,"Dinosaur King: Saison 1: Projecteur, caméra et action (Épisode 41)",,Bouygues Telecom BrooklynTV MVPD STB,00:04:27,Not latest view,FR (France)
Okona,2018-10-01 10:36:36,00:00:01,Autoplayed: user action: Unspecified; ,"Dinosaur King: Saison 1: Projecteur, caméra et action (Épisode 41)",,Bouygues Telecom BrooklynTV MVPD STB,00:00:01,Not latest view,FR (France)
Okona,2018-09-28 20:33:51,00:00:24,Autoplayed: user action: None; ,"Dinosaur King: Saison 1: Projecteur, caméra et action (Épisode 41)",,Bouygues Telecom BrooklynTV MVPD STB,00:00:24,Not latest view,FR (France)
Okona,2018-09-28 20:11:59,00:20:37,Autoplayed: user action: Unspecified; ,Dinosaur King: Saison 1: Désordre mésozoïque (Épisode 40),,Bouygues Telecom BrooklynTV MVPD STB,00:20:37,00:20:37,FR (France)
Okona,2018-09-27 11:27:17,00:10:01,,Dinosaur King: Saison 1: Combat pour une omelette (Épisode 39),,Bouygues Telecom BrooklynTV MVPD STB,00:20:24,00:20:24,FR (France)
Okona,2018-09-27 11:09:01,00:06:14,,Dinosaur King: Saison 1: Combat pour une omelette (Épisode 39),,Bouygues Telecom BrooklynTV MVPD STB,00:10:24,Not latest view,FR (France)
Okona,2018-09-27 11:00:16,00:03:32,,Dinosaur King: Saison 1: Combat pour une omelette (Épisode 39),,Bouygues Telecom BrooklynTV MVPD STB,00:04:21,Not latest view,FR (France)
Okona,2018-09-27 10:54:00,00:00:06,Autoplayed: user action: Unspecified; ,Dinosaur King: Saison 1: Combat pour une omelette (Épisode 39),,Bouygues Telecom BrooklynTV MVPD STB,00:00:01,Not latest view,FR (France)
Okona,2018-09-21 11:22:45,00:07:47,,Dinosaur King: Saison 1: La déesse de fer (Épisode 38),,Bouygues Telecom BrooklynTV MVPD STB,00:20:28,00:20:28,FR (France)
Okona,2018-09-21 10:52:43,00:11:46,Autoplayed: user action: Unspecified; ,Dinosaur King: Saison 1: La déesse de fer (Épisode 38),,Bouygues Telecom BrooklynTV MVPD STB,00:12:42,Not latest view,FR (France)
Okona,2018-09-19 11:38:39,00:01:43,,Dinosaur King: Saison 1: Un dinosaure au Far West (Épisode 37),,Bouygues Telecom BrooklynTV MVPD STB,00:20:24,00:20:24,FR (France)
Okona,2018-09-19 11:04:46,00:17:46,Autoplayed: user action: Unspecified; ,Dinosaur King: Saison 1: Un dinosaure au Far West (Épisode 37),,Bouygues Telecom BrooklynTV MVPD STB,00:18:42,Not latest view,FR (France)
Okona,2018-09-18 17:52:57,00:06:44,,Dinosaur King: Saison 1: Le précieux métal (Épisode 36),,Bouygues Telecom BrooklynTV MVPD STB,00:20:39,00:20:39,FR (France)
Okona,2018-09-18 17:45:46,00:00:15,Autoplayed: user action: Unspecified; ,Dinosaur King: Saison 1: Le précieux métal (Épisode 36),,Bouygues Telecom BrooklynTV MVPD STB,00:13:56,Not latest view,FR (France)
Okona,2018-09-18 10:51:39,00:12:48,Autoplayed: user action: Unspecified; ,Dinosaur King: Saison 1: Le précieux métal (Épisode 36),,Bouygues Telecom BrooklynTV MVPD STB,00:13:41,Not latest view,FR (France)
Okona,2018-09-17 11:12:50,00:19:27,Autoplayed: user action: Unspecified; ,Dinosaur King: Saison 1: Dressé pour mordre (Épisode 35),,Bouygues Telecom BrooklynTV MVPD STB,00:20:22,00:20:22,FR (France)
Okona,2018-09-14 10:45:38,00:19:32,Autoplayed: user action: Unspecified; ,Dinosaur King: Saison 1: Le village ninja (Épisode 34),,Bouygues Telecom BrooklynTV MVPD STB,00:20:24,00:20:24,FR (France)
Okona,2018-09-13 11:18:28,00:01:35,,Dinosaur King: Saison 1: Une vie de princesse ! (Épisode 33),,Bouygues Telecom BrooklynTV MVPD STB,00:20:04,00:20:04,FR (France)
Okona,2018-09-13 10:55:44,00:17:36,Autoplayed: user action: Unspecified; ,Dinosaur King: Saison 1: Une vie de princesse ! (Épisode 33),,Bouygues Telecom BrooklynTV MVPD STB,00:18:31,Not latest view,FR (France)
Okona,2018-09-13 10:44:37,00:11:04,,Dinosaur King: Saison 1: Plus dure sera la chute (Épisode 32),,Bouygues Telecom BrooklynTV MVPD STB,00:20:06,00:20:06,FR (France)
Okona,2018-09-13 10:25:54,00:08:10,,Dinosaur King: Saison 1: Plus dure sera la chute (Épisode 32),,Bouygues Telecom BrooklynTV MVPD STB,00:09:04,Not latest view,FR (France)
Okona,2018-09-13 10:19:09,00:00:10,Autoplayed: user action: Unspecified; ,Dinosaur King: Saison 1: Plus dure sera la chute (Épisode 32),,Bouygues Telecom BrooklynTV MVPD STB,00:00:10,Not latest view,FR (France)
Okona,2018-09-12 11:21:09,00:19:22,,Dinosaur King: Saison 1: La colère des esprits (Épisode 31),,Bouygues Telecom BrooklynTV MVPD STB,00:20:04,00:20:04,FR (France)
Okona,2018-09-12 11:19:58,00:01:07,,Dinosaur King: Saison 1: Un amour de dinosaure (Épisode 30),,Bouygues Telecom BrooklynTV MVPD STB,00:20:08,00:20:08,FR (France)
Okona,2018-09-12 10:49:22,00:18:12,Autoplayed: user action: Unspecified; ,Dinosaur King: Saison 1: Un amour de dinosaure (Épisode 30),,Bouygues Telecom BrooklynTV MVPD STB,00:19:01,Not latest view,FR (France)
Okona,2018-09-11 10:58:44,00:00:04,,Dinosaur King: Saison 1: Un amour de dinosaure (Épisode 30),,Bouygues Telecom BrooklynTV MVPD STB,00:00:04,Not latest view,FR (France)
Okona,2018-09-11 10:51:40,00:06:24,,Dinosaur King: Saison 1: Rhino ou Dino ? (Épisode 29),,Bouygues Telecom BrooklynTV MVPD STB,00:20:07,00:20:07,FR (France)
Okona,2018-09-11 10:33:32,00:12:15,Autoplayed: user action: Unspecified; ,Dinosaur King: Saison 1: Rhino ou Dino ? (Épisode 29),,Bouygues Telecom BrooklynTV MVPD STB,00:13:44,Not latest view,FR (France)
Okona,2018-09-10 11:06:15,00:00:35,,Dinosaur King: Saison 1: Rhino ou Dino ? (Épisode 29),,Bouygues Telecom BrooklynTV MVPD STB,00:00:35,Not latest view,FR (France)
Okona,2018-09-10 10:43:00,00:20:11,Autoplayed: user action: Unspecified; ,Dinosaur King: Saison 1: Le dinosaure à son papa (Épisode 28),,Bouygues Telecom BrooklynTV MVPD STB,00:20:11,00:20:11,FR (France)
Okona,2018-09-07 11:12:21,00:19:50,,Dinosaur King: Saison 1: Panique à Dinoland (Épisode 27),,Bouygues Telecom BrooklynTV MVPD STB,00:20:11,00:20:11,FR (France)
Okona,2018-09-07 11:01:18,00:00:04,Autoplayed: user action: Unspecified; ,Dinosaur King: Saison 1: Panique à Dinoland (Épisode 27),,Bouygues Telecom BrooklynTV MVPD STB,00:00:04,Not latest view,FR (France)
Okona,2018-09-06 10:44:09,00:18:59,Autoplayed: user action: Unspecified; ,Dinosaur King: Saison 1: Les jeux sont faits (Épisode 26),,Bouygues Telecom BrooklynTV MVPD STB,00:19:50,00:19:50,FR (France)
Okona,2018-09-05 11:09:22,00:09:56,,Dinosaur King: Saison 1: Mine de rien (Épisode 25),,Bouygues Telecom BrooklynTV MVPD STB,00:20:15,00:20:15,FR (France)
Okona,2018-09-05 10:38:59,00:10:20,Autoplayed: user action: Unspecified; ,Dinosaur King: Saison 1: Mine de rien (Épisode 25),,Bouygues Telecom BrooklynTV MVPD STB,00:10:20,Not latest view,FR (France)
Okona,2018-09-04 20:11:40,00:11:44,,Lastman: Saison 1: Sors de ma mère ! (Épisode 4),,Bouygues Telecom BrooklynTV MVPD STB,00:11:50,00:11:50,FR (France)
Okona,2018-09-04 20:00:41,00:10:57,,"Lastman: Saison 1: Tu sais, moi, les moustachus (Épisode 3)",,Bouygues Telecom BrooklynTV MVPD STB,00:11:03,00:11:03,FR (France)
Okona,2018-09-04 19:46:15,00:11:51,Autoplayed: user action: Unspecified; ,Lastman: Saison 1: Tu dis ça parce que j'ai une grenade (Épisode 2),,Bouygues Telecom BrooklynTV MVPD STB,00:11:51,00:11:51,FR (France)
Okona,2018-09-04 11:20:34,00:00:03,Autoplayed: user action: None; ,Dinosaur King: Saison 1: Mine de rien (Épisode 25),,Bouygues Telecom BrooklynTV MVPD STB,00:00:03,Not latest view,FR (France)
Okona,2018-09-04 11:07:06,00:08:36,,Dinosaur King: Saison 1: Fashion victimes (Épisode 24),,Bouygues Telecom BrooklynTV MVPD STB,00:20:12,00:20:12,FR (France)
Okona,2018-09-04 10:40:06,00:10:45,Autoplayed: user action: Unspecified; ,Dinosaur King: Saison 1: Fashion victimes (Épisode 24),,Bouygues Telecom BrooklynTV MVPD STB,00:11:38,Not latest view,FR (France)
Okona,2018-09-03 22:41:41,00:11:50,,Lastman: Saison 1: T'es un abruti Aldana (Épisode 1),,Apple iPad 5th Gen (Wi-Fi) iPad,00:11:50,00:11:50,FR (France)
